aa86968d-ffaf-5de6-adb0-05badf654ca4,65로 등갈비,-1
2876561a-f6c1-5dee-a857-6ae86a6dbd57,청담이상 강남역점,-1
e4504bbe-538b-57fb-a9c7-d39e44d1e117,강남복칼국수,-1
9a414408-f77b-5303-80a2-d30a097f66c5,먼데이블루스,-1
2cea4a6d-84e9-5cb8-97b1-a54627516dec,딘타이펑 강남점,-1
72347019-90fc-5dca-afba-1bb10759aed3,호보식당,-1
321042c8-b470-55bd-bfc8-cbe1b2a1e196,참치공방 강남점,-1
123de0ea-9d23-545d-b5f0-484ff1a7c0db,아이해브어드림 강남본점,-1
96fb4c9f-8e32-57c2-90ac-9b258df60c98,오늘와인한잔 강남역1번출구점,-1
72ef58b0-8b2d-5c2b-9ad2-8e2d439fcce5,육첩반상 강남역점,-1
7dd029cd-93ab-5b5e-929d-1039bab69b03,레스트앤커피,-1
e53437c6-b433-5cb2-8b9d-d50ad8527349,교토가츠규 강남358타워점,-1
002b7a00-95a7-52a1-8e81-6338fea1d6c2,됐소 강남점,-1
dd42f0f7-fae2-5456-ba81-c7765a418b03,모범갈빗살 강남역본점,-1
87b94ed0-a5eb-5596-a949-e0da0611af7e,밥사부,-1
5b8055c0-2975-56a6-a757-6f82e3b1a493,미즈컨테이너 강남 웨스트,-1
f587fdc2-9c50-5a85-9863-b46574278e3d,플러버 강남직영점,-1
eae9be1f-986c-59e0-894e-878e806046be,이자카야 열,-1
e51a181e-b8d9-55c5-824f-99673a787fd3,느린마을양조장 강남점,-1
460b0304-c986-5a71-99e5-f72aba6a768a,메이탄 강남점,-1
347376aa-03f1-56da-ad31-dcd3eef7563a,투썸플레이스 강남KI타워점,-1
0f9cadfc-482e-5f28-960b-c68cace40247,뽕족 강남역본점,-1
505e7ffc-dd02-5ade-bc1d-4704a86e2385,바비레드 강남본점,-1
90e90c7a-6fe1-5023-bb64-709f685a8108,이자카야나무 강남역3호점,-1
be468fc2-5b98-5192-a6cc-bdc3b4e93eff,강남77,-1
31ab1d73-5fd9-5bca-b919-30e63e1854e9,스시마이우 강남역직영점,-1
8b99c83f-4e90-5760-8653-59f39133d033,리샨 삼성타운점,-1
c7744d8f-c65b-54b4-ab52-b79340df4021,에이비카페 At Bali,-1
501cd057-ae82-50d4-98bc-812b0a0823ce,일일향 강남역3호점,-1
ccc909f1-7012-5c8b-95e1-5c5120fa9593,훠궈나라 강남점,-1
48dc7057-3111-566c-9aa6-1fb3db9a42ab,폴인팬케이크 강남점,-1
e2407896-38d6-51c3-9c08-4538c2b7121c,카페마마스 강남역점,-1
dee71605-2239-5bcf-8a52-5d3a6f76b42a,사계진미숯불닭갈비 강남점,-1
46c529a7-2ddd-50b8-ac34-f35c14c380d3,알부자알요리,-1
dd032387-a392-50c7-92d3-15798f04d18c,남소관 우육도삭면,-1
af31ad68-7f0a-59ab-be33-a7899180d62c,맛깔포차,-1
046e56b5-3bfc-51b6-9a62-22b45bce5a9d,신동궁감자탕 역삼본점,-1
8849a033-4bef-50f5-b48f-af33cf25ed5c,대사시미,-1
7c2c8a32-aee9-500a-809b-565a85100a7c,로제닭갈비,-1
c3971ee5-e882-5c24-95df-b3463c27804a,땀땀,-1
7efab4d4-01cf-54a5-9157-a967df1c23ba,봉우화로,-1
da8da080-f0cc-5cdc-969a-0fa94a237fc2,청년감자탕 강남역점,-1
57aee0db-ce1d-5ab2-8af3-51a3be5e89da,시골야채된장,-1
7e121ccd-0bb4-5108-8036-de276c8242aa,강남 돼지상회 무한리필,-1
2eedf9d7-8273-53ff-8dca-f1ec28715eac,마녀주방 강남점,-1
ad9fa019-e683-578a-9f1a-24b0e77602e2,빈스플,-1
12adc7fb-cc78-5ee2-a591-24423b4581a9,아카사카,-1
ebe28b47-9cc0-5449-8275-96bd67e29227,휴일,-1
5313add5-d66c-5cef-bd65-35e342e00d8a,29PUB 1호점,-1
a3c9b82e-b265-5d8d-8462-45b99abbbce1,딸부자네불백 강남역점,-1
4b1d95ec-b61f-5dfa-bb04-63da3e4f2541,매드포갈릭 삼성타운점,-1
4972d303-c0df-5b4a-bb86-ce544944cd7d,강남더수제비,-1
d8cae83a-23a0-5114-96a9-77159fc5685f,오스틴,-1
ba5d6513-5d70-5a03-a4f6-16a816ed84f7,60년전통신촌황소곱창 강남역직영점,-1
18fef9fa-b9a4-58da-a5bd-1c1957b9952a,토끼정 강남점,-1
08324dc6-c135-5847-8c33-5bc69afb0756,진구곱창,-1
c641ca91-a531-55fe-b9c9-69e27ade052a,이자카야 칸지 강남점,-1
17445d26-ddee-5611-9bab-c2650fafabc4,중경마라탕 강남역점,-1
510f8c12-8ec4-5973-a398-c61d47d0669f,서울주막 강남역2호점,-1
